Mean_x0,Mean_x1,Mean_x2,Mean_x3,Mean_x4,Mean_x5,Mean_x6,Mean_x7,Mean_x8,Mean_x9,Median_x0,Median_x1,Median_x2,Median_x3,Median_x4,Median_x5,Median_x6,Median_x7,Median_x8,Median_x9,SD_x0,SD_x1,SD_x2,SD_x3,SD_x4,SD_x5,SD_x6,SD_x7,SD_x8,SD_x9,Tendency_x1,Tendency_x2,Tendency_x3,Tendency_x4,Tendency_x5,Tendency_x6,Tendency_x7,Tendency_x8,Tendency_x9,Mean_y0,Mean_y1,Mean_y2,Mean_y3,Mean_y4,Mean_y5,Mean_y6,Mean_y7,Mean_y8,Mean_y9,Median_y0,Median_y1,Median_y2,Median_y3,Median_y4,Median_y5,Median_y6,Median_y7,Median_y8,Median_y9,SD_y0,SD_y1,SD_y2,SD_y3,SD_y4,SD_y5,SD_y6,SD_y7,SD_y8,SD_y9,Tendency_y1,Tendency_y2,Tendency_y3,Tendency_y4,Tendency_y5,Tendency_y6,Tendency_y7,Tendency_y8,Tendency_y9,Mean_z0,Mean_z1,Mean_z2,Mean_z3,Mean_z4,Mean_z5,Mean_z6,Mean_z7,Mean_z8,Mean_z9,Median_z0,Median_z1,Median_z2,Median_z3,Median_z4,Median_z5,Median_z6,Median_z7,Median_z8,Median_z9,SD_z0,SD_z1,SD_z2,SD_z3,SD_z4,SD_z5,SD_z6,SD_z7,SD_z8,SD_z9,Tendency_z1,Tendency_z2,Tendency_z3,Tendency_z4,Tendency_z5,Tendency_z6,Tendency_z7,Tendency_z8,Tendency_z9,Labels
0.002670226566426237,0.02017756461645881,-0.03476232736845711,-0.030368736568032066,0.0007624000742101344,0.0323260809364454,0.04417439261141176,0.032449405305438495,0.0082081539736574,-0.015216846737222501,0.002670226566426237,0.02017756461645881,0.002670226566426237,-0.007258868800165352,0.002670226566426237,0.02017756461645881,0.03768490266649138,0.02017756461645881,0.002670226566426237,-0.007258868800165352,0.0,0.017507338050032573,0.07900076826436903,0.06883859353687538,0.08756478882895757,0.1066348439773876,0.10290217564093915,0.10113148779663281,0.1174405654661519,0.13172560001780623,7.556499088938339,-13.018493563631239,-11.37309356062501,0.28551887086889083,12.106119137189845,16.54331252891909,12.152304120345844,3.0739541269125277,-5.698709962873427,0.05348010100250456,0.17130377838015942,0.14290144644641303,0.14672252407290953,0.12351188222562151,0.12149955748394703,0.12465296358724284,0.12563350501113923,0.11046084320531364,0.08645375219270468,0.05348010100250456,0.17130377838015942,0.08609678257892027,0.12214126976565964,0.08609678257892027,0.09876735817724745,0.11143793377557464,0.12196761437699433,0.11143793377557464,0.09876735817724745,0.0,0.11782367737765487,0.10425128721385277,0.09052651582266961,0.09333260755730526,0.0853193624890314,0.07936714724746466,0.07428648117129713,0.08214008782442135,0.10611012390442535,3.203131167836369,2.6720489260055946,2.7434975125802077,2.309492314156947,2.2718647722497196,2.330828873741378,2.3491635703017018,2.0654568920903977,1.6165592542290805,0.01981352780029844,-0.03362979095243113,-0.04018772252362098,-0.10551895154133106,-0.11641070604404327,-0.12251911478409049,-0.11026668809601038,-0.11665951532182994,-0.1382979132158361,-0.15405038143712144,0.01981352780029844,-0.03362979095243113,-0.053303585666000686,-0.07018834768558069,-0.08707310970516069,-0.12006713409474362,-0.08707310970516069,-0.12006713409474362,-0.15306115848432655,-0.15651944126960932,0.0,0.05344331875272956,0.04461096814897342,0.11957053280087446,0.10914307635401066,0.10056543085652542,0.09782313311680439,0.0930552114648276,0.10697145933602104,0.11194581768334913,-1.6973146474160234,-2.0282971780025796,-5.325601407526311,-5.875314442604706,-6.18360930062364,-5.565222367636595,-5.887871988151084,-6.979974218107337,-7.775010234916422,troca_faixa_direita_agressiva
0.04778594595181218,0.02522808625911921,0.029380358394909933,-0.014125259038389786,-0.014737800064063217,0.008599657720477142,0.0345346330814978,0.044625836778961814,0.034153465377257795,0.012165933171472878,0.04778594595181218,0.02522808625911921,0.03768490266649138,0.02017756461645881,0.002670226566426237,0.02017756461645881,0.03768490266649138,0.04273542430915178,0.03768490266649138,0.02017756461645881,0.0,0.022557859692692972,0.019331858430825428,0.07719136485093397,0.06905292370401514,0.08183381476679712,0.09887279216154622,0.09626358161599202,0.09546942365905343,0.11204478533567061,0.5279394549301056,0.614832620966369,-0.29559442126841723,-0.30841285592473067,0.17996206937389334,0.7226943485920078,0.9338694858936757,0.7147177835863809,0.2545922850149524,-0.02256345938454274,0.015458320808980911,0.10668136579192537,0.1015352199886741,0.11286532738141908,0.0991659919572608,0.1009191265027342,0.10625091071576964,0.10916717563384123,0.09715841294632802,-0.02256345938454274,0.015458320808980911,0.05348010100250456,0.06978844179071242,0.08609678257892027,0.06978844179071242,0.08609678257892027,0.09876735817724745,0.11143793377557464,0.09876735817724745,0.0,0.03802178019352365,0.13269159123563068,0.11525945617765052,0.10555225779119426,0.10110765661412723,0.09370595006786764,0.08878175433960014,0.08410967080488023,0.08754933741713798,-0.685104200802238,-4.728058936964613,-4.499984610437508,-5.002128683278872,-4.394981738713133,-4.472679688996164,-4.708981406838598,-4.8382286498420095,-4.306006950906078,-0.1675938444964573,-0.07389015834807944,-0.07828447546710653,-0.07203925301683006,-0.11793393013235631,-0.12494122911944561,-0.12895836188585716,-0.11743258264606625,-0.12231888523012187,-0.14122750634389822,-0.1675938444964573,-0.07389015834807944,-0.08707310970516069,-0.07018834768558069,-0.08707310970516069,-0.12352541688002638,-0.15306115848432655,-0.12006713409474362,-0.15306115848432655,-0.15651944126960932,0.0,0.09370368614837787,0.07676071419948022,0.06735104931380821,0.109791696521597,0.10144304666353937,0.09443207629684433,0.09344862232321656,0.08918160543068512,0.10186189888419567,0.4408882591725579,0.46710829805423637,0.429844265660681,0.7036889122431299,0.7455001076849614,0.7694695606113574,0.7006974689249318,0.7298530897577656,0.8426771685333799,troca_faixa_direita_agressiva
-0.0009498718082774359,0.023418037071767372,0.01650210023665366,0.02179780084411309,-0.011490181592367315,-0.012439812021432253,0.007235439216369345,0.030099069970275897,0.03956186915815745,0.03064313165870427,-0.0009498718082774359,0.023418037071767372,0.002670226566426237,0.02017756461645881,0.002670226566426237,0.0008601773790744005,0.002670226566426237,0.02017756461645881,0.03768490266649138,0.02017756461645881,0.0,0.02436790888004481,0.022170333482802562,0.02127853612976104,0.06924290561946508,0.06324549237124193,0.0758370483386684,0.09322858972379773,0.09188142628467652,0.09118043514786038,-24.653892101751374,-17.372976114092413,-22.948150112637567,12.096560285544653,13.096306167872779,-7.617279672180815,-31.68750741730051,-41.6496929516223,-32.26028122076249,-0.1314215317448184,-0.07699249556468057,-0.033501630042285534,0.047155641407739424,0.0549438696419756,0.07215085086037949,0.06622491714267806,0.07187654422179013,0.07984286155348208,0.08510830489597528,-0.1314215317448184,-0.07699249556468057,-0.02256345938454274,0.015458320808980911,0.05348010100250456,0.06978844179071242,0.05348010100250456,0.06978844179071242,0.08609678257892027,0.09876735817724745,0.0,0.054429036180137835,0.07588098633676249,0.15438662305675638,0.13896333868761718,0.13256222034423568,0.1235841844790592,0.1165654560415492,0.11218502751610258,0.10759394221445219,0.5858438456962831,0.25491736093394307,-0.3588121427415842,-0.4180735752544741,-0.5490032714005725,-0.5039122300846955,-0.5469160438744013,-0.6075325747116782,-0.647597876588673,-0.132915942728566,-0.15025489361251165,-0.09356541980824162,-0.09194234228247139,-0.08421459095917724,-0.12043093223172459,-0.12608047392074853,-0.1294530594911958,-0.11915295598856623,-0.12337859097996628,-0.132915942728566,-0.15025489361251165,-0.132915942728566,-0.10999452621686334,-0.08707310970516069,-0.10999452621686334,-0.132915942728566,-0.14298855060644627,-0.132915942728566,-0.14298855060644627,0.0,0.01733895088394566,0.08141141827520648,0.0705603813138042,0.06497604551662294,0.10038105208818028,0.09395946025844837,0.08834281512698978,0.08823847572998693,0.08466480767686917,1.130450497720611,0.7039442965793504,0.6917329884965813,0.633592849965003,0.9060683749402609,0.9485729953270052,0.9739468180695079,0.89645345428497,0.9282452386612764,troca_faixa_direita_agressiva
-0.05862838964062966,-0.02978913072445355,-0.0039307718323649725,-0.0022805222326671704,0.00571256274716454,-0.01934654960041104,-0.01903818025274617,-0.0009975393907555308,0.020240463346841944,0.029742843278278742,-0.05862838964062966,-0.02978913072445355,-0.0009498718082774359,0.0008601773790744005,0.002670226566426237,0.0008601773790744005,-0.0009498718082774359,0.0008601773790744005,0.002670226566426237,0.02017756461645881,0.0,0.028839258916176114,0.04349457459354682,0.03777569966961717,0.03737860910203236,0.06560560880679986,0.060743687844861075,0.07420797949243037,0.09221375680878639,0.09200921839448128,0.5081007837167266,0.06704553641092907,0.03889791697581885,-0.09743680121832506,0.3299860309825706,0.32472630357823523,0.01701461351522834,-0.3452331450839516,-0.5073112780444997,0.12568142641010915,-0.002870052667354628,-0.009434521573083998,0.006294134070813142,0.06286079840821338,0.06673346243666452,0.0797980759389123,0.07365698080110694,0.07785486446493668,0.08442671803914478,0.12568142641010915,-0.002870052667354628,-0.02256345938454274,0.015458320808980911,0.05348010100250456,0.06978844179071242,0.08609678257892027,0.06978844179071242,0.08609678257892027,0.09876735817724745,0.0,0.12855147907746378,0.10537159493603727,0.09523419338460387,0.1416149403443483,0.1295658664180658,0.12415003350464726,0.11726281726636728,0.11119219940082081,0.10731280455490944,-0.022835933274574737,-0.07506695175704288,0.0500800655323154,0.5001598104328738,0.5309731464926851,0.6349233790403079,0.586060986933407,0.6194619737278415,0.671751749249354,-0.15908700816639745,-0.1460014754474817,-0.15319893179714025,-0.10994581689778057,-0.10537127545925659,-0.09669332716038061,-0.1259532287938207,-0.13020629070145462,-0.13274572045510707,-0.12314636120634934,-0.15908700816639745,-0.1460014754474817,-0.15908700816639745,-0.1460014754474817,-0.132915942728566,-0.10999452621686334,-0.132915942728566,-0.1460014754474817,-0.15306115848432655,-0.14298855060644627,0.0,0.01308553271891573,0.01475672276746057,0.07599879272474264,0.06858832928411224,0.06555023286288156,0.09391406071617421,0.08856629832677475,0.0838094533547294,0.08456329763163863,0.9177460631780259,0.962988326720567,0.6911049378889725,0.662349972343708,0.6078015312177094,0.7917254227452666,0.8184596102609776,0.8344221315436479,0.7740818224297995,troca_faixa_direita_agressiva
-0.08104541579698933,-0.06983690271880949,-0.04687455908196547,-0.02320943282352106,-0.0180335009455316,-0.00874710034352777,-0.028160673342779365,-0.026789084695776563,-0.009891747880337063,0.010111875432458816,-0.08104541579698933,-0.06983690271880949,-0.05862838964062966,-0.02978913072445355,-0.0009498718082774359,0.0008601773790744005,-0.0009498718082774359,-0.009068917987517189,-0.0009498718082774359,0.0008601773790744005,0.0,0.011208513078179834,0.03373858761431547,0.05033720118501799,0.046197707104737695,0.04700754867199978,0.06446206424821604,0.06040783723296672,0.07434924626236347,0.0926084979284595,0.8617008381293761,0.5783739724327106,0.28637564006899996,0.22251105467462487,0.10792837889114397,0.347467812532655,0.3305441082920784,0.12205191105583199,-0.12476801226843051,0.14162928646791872,0.13365535643901394,0.045296393711069825,0.028331430437166683,0.03336116455023426,0.0759888797514976,0.07743286586970084,0.08752697725503811,0.08120945920853047,0.08423230666523489,0.14162928646791872,0.13365535643901394,0.12568142641010915,0.05155898351278321,0.05348010100250456,0.08958076370630685,0.08609678257892027,0.10588910449451472,0.08609678257892027,0.09876735817724745,0.0,0.007973930028904785,0.1251279410395097,0.11227725129448489,0.10092639807101286,0.13256718563074804,0.12278432093049815,0.117918312300021,0.11260127366201635,0.10720718543080965,0.9436985793844904,0.3198236384628696,0.20003935022001398,0.23555272629147286,0.536533662257137,0.5467291956402013,0.6180005522718237,0.5733945374844891,0.5947379159063605,-0.04344169321784469,-0.10126435069212107,-0.11181488137093605,-0.12575962215231637,-0.09664499216179341,-0.09504967841902129,-0.08908595088287549,-0.11563928684682372,-0.12056577986994244,-0.12381531773138085,-0.04344169321784469,-0.10126435069212107,-0.132915942728566,-0.1460014754474817,-0.132915942728566,-0.10999452621686334,-0.08707310970516069,-0.10999452621686334,-0.132915942728566,-0.14298855060644627,0.0,0.05782265747427638,0.0495136399402652,0.04921450793699297,0.07299521183697263,0.06673062207332663,0.06348411440332927,0.09198919088446353,0.08784048290263843,0.08390107782220761,2.331040601578678,2.5739070714906083,2.8949060876075077,2.224705921961951,2.1879828196930733,2.0507016251908285,2.661942440110096,2.775347159360198,2.8501494430820395,troca_faixa_direita_agressiva
-0.058254124483951834,-0.06964977014047058,-0.06597597664052361,-0.049719450432462065,-0.030218371155607215,-0.024736938201934972,-0.01581953236358835,-0.03192235473542593,-0.03028520022779604,-0.014727985540698544,-0.058254124483951834,-0.06964977014047058,-0.05862838964062966,-0.05844125706229075,-0.058254124483951834,-0.029601998146114635,-0.0009498718082774359,-0.029601998146114635,-0.01718796416675694,-0.009068917987517189,0.0,0.011395645656518748,0.010656798017218635,0.029631055348148194,0.04715472324894642,0.04475716486439491,0.04684178258379776,0.06111456241802747,0.05780513021049372,0.07201063900682246,1.1956195506750442,1.1325545997811544,0.8534923642386738,0.5187335905105215,0.42463839978832124,0.27156072645030316,0.5479844563490105,0.5198807894905222,0.252823051949839,0.05112248780244322,0.09637588713518097,0.1061444002268237,0.04675291723391317,0.03288964191022199,0.036321385092269086,0.07243653804448982,0.07414406861129363,0.08348203398252757,0.07820076206792174,0.05112248780244322,0.09637588713518097,0.12568142641010915,0.08840195710627619,0.05112248780244322,0.052301294402473886,0.05348010100250456,0.06978844179071242,0.08609678257892027,0.06978844179071242,0.0,0.045253399332737754,0.03944736320070934,0.1083933374516536,0.10083676955321555,0.09237024801279116,0.12304143074804626,0.11518334990317161,0.11176158143471006,0.10720360289483107,1.8851955622272167,2.0762761123246998,0.914527427041193,0.6433497923129271,0.7104776518824507,1.4169212250470327,1.4503219971965093,1.63298066215271,1.5296744237119153,-0.01464234436592293,-0.02904201879188381,-0.07239034858338836,-0.08752174711968277,-0.10353616659503768,-0.08297788419581499,-0.0835629164114358,-0.0797805000682564,-0.10441740434894584,-0.10997343631954046,-0.01464234436592293,-0.02904201879188381,-0.04344169321784469,-0.08817881797320534,-0.132915942728566,-0.08817881797320534,-0.08707310970516069,-0.07018834768558069,-0.08707310970516069,-0.10999452621686334,0.0,0.014399674425960879,0.06242106327575008,0.060076364073976,0.06255543254434133,0.07330893529012893,0.06788601264867566,0.06428525171391325,0.09235384638921887,0.089185957806818,1.9834268383602003,4.943904252918824,5.977304243941413,7.071010215822883,5.666980786828719,5.706935605606398,5.44861519948467,7.131194413918856,7.510644031530989,troca_faixa_direita_agressiva
-0.07260800865062222,-0.06543106656728703,-0.07063584964385446,-0.06763398464304826,-0.0542971620760941,-0.03728331073810972,-0.03157566255174744,-0.022918091899467585,-0.03644298294822552,-0.03451748107007866,-0.07260800865062222,-0.06543106656728703,-0.07260800865062222,-0.06561819914562594,-0.05862838964062966,-0.05844125706229075,-0.058254124483951834,-0.029601998146114635,-0.058254124483951834,-0.03772104432535439,0.0,0.007176942083335195,0.009408428784514306,0.009665530486949675,0.028039638521296855,0.04585346363245267,0.04469497442341159,0.047671903187991777,0.05902100909933842,0.05628942690184803,0.9011549522330319,0.972838271653235,0.931494829564764,0.7478123017718761,0.5134875812048623,0.4348785091143915,0.31564137793319286,0.5019140949531221,0.4753949558948944,-0.061528101535021314,-0.005202806866289048,0.04374122424511354,0.06422627478636245,0.025096713480126275,0.017153351336014772,0.02234288700265617,0.055690958097050935,0.059069383039480866,0.06898102043077267,-0.061528101535021314,-0.005202806866289048,0.05112248780244322,0.08840195710627619,0.05112248780244322,0.01427951420895024,0.05112248780244322,0.052301294402473886,0.05348010100250456,0.06978844179071242,0.0,0.05632529466873226,0.08310272102974468,0.0802400060377817,0.10618501366590567,0.09854710861707881,0.09211817680024036,0.1233275946611015,0.11666635962137747,0.11460410342811553,0.08455984723220578,-0.7109145764917901,-1.0438526979384428,-0.40789026240052967,-0.2787888933360185,-0.36313304726196977,-0.9051304478385714,-0.9600390970272183,-1.1211303243528359,-0.13600022517687071,-0.07532128477139682,-0.06469475425354611,-0.08829281773175895,-0.09721744273112036,-0.10894684302534319,-0.09055250433596582,-0.09011758000711517,-0.08602713619143579,-0.10757568643173834,-0.13600022517687071,-0.07532128477139682,-0.04344169321784469,-0.0897209591973577,-0.132915942728566,-0.13445808395271835,-0.132915942728566,-0.10999452621686334,-0.08707310970516069,-0.10999452621686334,0.0,0.06067894040547389,0.051773244449692925,0.06067089442558954,0.05712584064884938,0.058372615278987475,0.07036125609155751,0.0658269867010241,0.06313145195098784,0.08812537863762905,0.5538320592737266,0.47569593483694184,0.6492108201801325,0.7148329541711225,0.8010784017721726,0.6658261353479428,0.6626281676366025,0.6325514246726869,0.790996384688586,troca_faixa_direita_agressiva
0.004419484191494405,-0.03409426222956391,-0.04214754964769322,-0.051872016185017245,-0.05322329087613973,-0.04451105436482935,-0.031325768605309126,-0.027076269208842207,-0.019880583444916253,-0.03235673623425352,0.004419484191494405,-0.03409426222956391,-0.058254124483951834,-0.06543106656728703,-0.05862838964062966,-0.05844125706229075,-0.058254124483951834,-0.029601998146114635,-0.0009498718082774359,-0.029601998146114635,0.0,0.038513746421058315,0.03344522863930002,0.033505719472321366,0.030090037604658934,0.03367527224863776,0.0448902116432778,0.04347007510402988,0.045759258658218845,0.05731848108124282,-7.714534265148094,-9.536757644434845,-11.737119975414423,-12.042873912428862,-10.071549628007238,-7.088105138060609,-6.1265677250192025,-4.498394514721373,-7.321382956075789,-0.005086568202621322,-0.033307334868821314,-0.0051640606450664706,0.03153427613317983,0.05036370618856569,0.020066166533001677,0.013976219973352475,0.018914205101996484,0.048937899619309576,0.052653787915270645,-0.005086568202621322,-0.033307334868821314,-0.005086568202621322,0.023017959799910948,0.05112248780244322,0.023017959799910948,-0.005086568202621322,0.023017959799910948,0.05112248780244322,0.052301294402473886,0.0,0.028220766666199996,0.045989443160566724,0.07501050212158963,0.07693796259109723,0.0975837057041796,0.09156820297768192,0.08664484809789141,0.11783276206981601,0.11234043914705971,6.548095600420072,1.0152347200230625,-6.1995189835317435,-9.901313455820992,-3.944932169131388,-2.7476717929683794,-3.718460924646444,-9.62100529667327,-10.351534830130841,-0.14743337657010747,-0.1417168008734891,-0.09935864870430038,-0.08537940983268645,-0.10012092949942866,-0.10558676503761821,-0.1144449192460238,-0.09766261336523352,-0.09648600184744766,-0.09216776022930295,-0.14743337657010747,-0.1417168008734891,-0.13600022517687071,-0.0897209591973577,-0.13600022517687071,-0.13445808395271835,-0.13600022517687071,-0.13445808395271835,-0.132915942728566,-0.10999452621686334,0.0,0.005716575696618376,0.06008504197252207,0.05739265249070415,0.05919782813815699,0.05540483586789444,0.05569532508779411,0.06845249167700573,0.06462337622298481,0.06266089350676213,0.9612260410118191,0.6739223574456588,0.5791050291253885,0.6790926981979497,0.7161659557285499,0.7762483767819223,0.6624186167152797,0.6544379847501266,0.6251485408087046,troca_faixa_direita_agressiva
-0.04609520009709911,-0.020837857952802352,-0.038094574852075645,-0.04313446226004469,-0.05071665296743362,-0.052035275746299625,-0.04473736089801074,-0.033171947541782876,-0.029189483751981864,-0.02250204511013454,-0.04609520009709911,-0.020837857952802352,-0.04609520009709911,-0.052174662290525475,-0.058254124483951834,-0.05844125706229075,-0.058254124483951834,-0.052174662290525475,-0.04609520009709911,-0.023522535952688273,0.0,0.025257342144296757,0.031951172817483685,0.029014814811825804,0.0300573792361293,0.027596476869674307,0.03118217160331841,0.04227408603819064,0.041417532636398545,0.04411765325824436,0.4520613406365001,0.8264325737133102,0.9357690642232239,1.100258874255876,1.128865383742511,0.9705427203650685,0.7196399510557819,0.6332434546437479,0.48816460418295593,0.05756994759994428,0.026241689698661478,-0.003014907379232786,0.010519441416186215,0.036741410426532714,0.05156474642379546,0.025423849542564905,0.01942543592667645,0.02320928760176846,0.049801104417373045,0.05756994759994428,0.026241689698661478,-0.005086568202621322,0.023017959799910948,0.05112248780244322,0.054346217701193744,0.05112248780244322,0.023017959799910948,0.05112248780244322,0.052301294402473886,0.0,0.0313282579012828,0.048643637205456045,0.048209836883982504,0.06789489916792313,0.07028575646096986,0.09129315256552066,0.08685908993037768,0.08258791574249323,0.11181596459366738,0.45582271293724225,-0.05236946540551835,0.18272452650619395,0.6382046876583969,0.8956886113935836,0.44161668722084285,0.3374231997163612,0.40314936124400647,0.8650538430822065,-0.1713845952042874,-0.15940898588719743,-0.15160606565042187,-0.11736513532929713,-0.10258044690700663,-0.1119982071169051,-0.11498645506142809,-0.12156237874080675,-0.10585394468068395,-0.10397586118313162,-0.1713845952042874,-0.15940898588719743,-0.14743337657010747,-0.1417168008734891,-0.13600022517687071,-0.1417168008734891,-0.13600022517687071,-0.1417168008734891,-0.13600022517687071,-0.13445808395271835,0.0,0.011975609317089964,0.014743855469991947,0.06066596973063536,0.06179511270046793,0.060213517293948866,0.05622537590819622,0.055397027805423056,0.06857031943124502,0.06529505811948318,0.9301243539256533,0.8845956398222964,0.6848056278885507,0.5985394824122469,0.6534905134467028,0.6709264325907838,0.7092958302110324,0.6176397858541949,0.6066814876750984,troca_faixa_direita_agressiva
-0.025382891184204226,-0.03573904564065167,-0.02235286902993631,-0.03491665393510779,-0.0395841480448766,-0.046494359336895386,-0.04822779223742885,-0.04231805218378493,-0.03230649683538525,-0.0288088244952041,-0.025382891184204226,-0.03573904564065167,-0.025382891184204226,-0.03573904564065167,-0.04609520009709911,-0.052174662290525475,-0.058254124483951834,-0.052174662290525475,-0.04609520009709911,-0.03573904564065167,0.0,0.010356154456447442,0.02073353335196528,0.02821268557534069,0.0269055107172738,0.02901741757920863,0.02719838309759391,0.029862321246757594,0.039931490159924685,0.039308713053804754,1.4079974334402094,0.8806273827406431,1.3755979837646084,1.5594814537718942,1.831720389906916,1.9000117790931952,1.6671880234872318,1.2727666285505563,1.1349701768068026,0.1838666046578723,0.12071827612890829,0.07878332801839842,0.043705470630043486,0.04518887406452343,0.06126227613175598,0.07046501188580644,0.04522919393197833,0.03769667689680932,0.039275019307378846,0.1838666046578723,0.12071827612890829,0.05756994759994428,0.026241689698661478,0.05112248780244322,0.054346217701193744,0.05756994759994428,0.054346217701193744,0.05112248780244322,0.052301294402473886,0.0,0.06314832852896402,0.07858469323006627,0.09123066230397003,0.08165310121810758,0.08275140715129872,0.07986038425920307,0.10019179810176775,0.09683454719987945,0.09198726575537582,0.6565535723767426,0.42848089877437834,0.23770205966095878,0.24576988381662954,0.3331887062675088,0.3832398603157077,0.2459891725098097,0.20502187967713323,0.21360605086747206,-0.07146289453620724,-0.12142374487024732,-0.13009362210353403,-0.1315702728718682,-0.10818468717067915,-0.09739418817854006,-0.1062074481768054,-0.10954600999577549,-0.11599576938474014,-0.10241483966623628,-0.07146289453620724,-0.12142374487024732,-0.14743337657010747,-0.1417168008734891,-0.13600022517687071,-0.10373155985653898,-0.13600022517687071,-0.13445808395271835,-0.13600022517687071,-0.13445808395271835,0.0,0.049960850334040074,0.0425956717662029,0.03697749224035395,0.05728359643265235,0.0575906505089665,0.0575231473057965,0.05452816136275284,0.05455040439554556,0.06586460981374043,1.6991159630222787,1.820435947184046,1.8410991287962326,1.5138581759498493,1.3628637464326963,1.4861901251843996,1.5329075418330995,1.6231608044643357,1.4331191079077688,troca_faixa_direita_agressiva
